sorgente,anno,regione,nome,sesso,palla,livello,cromatico,gigantamax,contrassegni,allenatore,allenatori,identificativo,abilita,natura_e_incontro,mosse,fiocchi,descrizione,metodo,luogo,inizio,fine,giochi
/events/dex/142.shtml,2012,Japan,プテラ,maschio,cherishball,15,no,no,,キャンプ,1,07192,Pressure,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 15,Steel Wing / Ice Fang / Fire Fang / Thunder Fang,Classic Ribbon,Pokémon Adventure Camp,In-Life,Japan,21 July 2012,21 July 2012,"Black, White, Black 2, White 2"
/events/dex/143.shtml,2024,Japan,カビゴン,maschio,dreamball,20,no,no,paldea,プロカビ,1,240223,Gluttony,Lax Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 20,Rest / Block / Yawn / Body Slam,Uncommon Ribbon,Pokémon Center - Project Snorlax Special Distribution,Serial Code,Japan,23 February 2024,29 February 2024,"Scarlet, Violet"
/events/dex/143.shtml,2019,Japan,カビゴン,entrambi,pokeball,50,no,si,dynamaxicon galar,Yours,1,Yours,Immunity or Thick Fat or Gluttony,Any Nature. Date of Receiving a Pok�mon Event. Apparently had a fateful encounter at Lv. 50,Body Slam / High Horsepower / Brick Break / Bulldoze,Classic Ribbon,Jump Festa - Max Raid Battle Experience Corner,In-Game,Japan,21 November 2019,23 December 2019,"Sword, Shield"
/events/dex/143.shtml,2018,Japan,カビゴン,entrambi,cherishball,30,no,no,10010,にほんばし,1,180314,Thick Fat,Any Nature. Date of Receiving Pok�mon Center. Apparently had a fateful encounter at Lv. 30,Sunny Day / Block / Body Slam / Celebrate,Premier Ribbon,Pokémon Center Tokyo DX - Opening Gift - Pok�mon Center Tokyo DX Only,In-Life,Japan,14 March 2018,28 April 2018,"Sun, Moon, Ultra Sun, Ultra Moon"
/events/dex/144.shtml,2022,Global,Articuno,,cherishball,70,si,no,9733 galar,Crown / カンムリ / Couronneige / L. Corona / Krone / Corona / 왕관설원 / 王冠,8,220218,Competitive,Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Freezing Glare / Hurricane / Psycho Cut / Psycho Shift,Classic Ribbon,Pok�mon International Challenge 2022 - February Entry Gift,Wi-Fi,Global,21 February 2022,14 March 2022,"Sword, Shield"
/events/dex/144.shtml,2016,America,Articuno,,cherishball,70,no,no,11039,Aldora,1,05026,Snow Cloak,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Freeze-dry / Ice Beam / Hail / Reflect,Classic Ribbon,Pokémon Trainer Club Newsletter,Serial Code,North America,3 May 2016,No End Date,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/144.shtml,2016,Japan,フリーザー,,cherishball,70,no,no,11039,Pスクラップ,1,03016,Snow Cloak,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Freeze-dry / Ice Beam / Hail / Reflect,Classic Ribbon,Pokémon Scrap 2016 Campaign,Serial Code,Japan,1 March 2016,31 August 2016,"OmegaRuby, AlphaSapphire"
/events/dex/144.shtml,2016,Europe,Articuno,,cherishball,70,no,no,11039,Aldora,1,03116,Snow Cloak,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Freeze-dry / Ice Beam / Hail / Reflect,Classic Ribbon,Legendary Bird Gift: Spain - Official Magazine #283 Italy - VideoGameWorld (12/03) Belgium - FACTS (02/04-03/04) UK - Smyths Toy Stores (22/03-11/04),Serial Code,Europe,12 March 2016,No End Date,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/144.shtml,2016,Others,Articuno,,cherishball,70,no,no,11039,Aldora,1,03116,Snow Cloak,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Freeze-dry / Ice Beam / Hail / Reflect,Classic Ribbon,Pokémon Trainer Club Newsletter,Serial Code,Oceania,3 May 2016,No End Date,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/144.shtml,2016,South Korea,프리져,,cherishball,70,no,no,11039,포켓몬영화,1,04296,Snow Cloak,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Freeze-dry / Ice Beam / Hail / Reflect,Classic Ribbon,Legendary Bird Gift: Cable TV VOD: POKEMON144,Serial Code,South Korea,2 May 2016,31 July 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/144.shtml,2006,America,Articuno,,pokeball,70,no,no,,10 ANIV,1,06808,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Mind Reader / Ice Beam / Reflect,,Bryant Park,In-Life,USA,8 August 2006,8 August 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/144.shtml,2006,America,Articuno,,pokeball,70,no,no,,10 ANIV,1,00010,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Mind Reader / Ice Beam / Reflect,,10th Anniversary,In-Life,USA,25 February 2006,23 July 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/144.shtml,2006,Europe,Articuno,,pokeball,70,no,no,,10ANNIV,1,06227,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Mind Reader / Ice Beam / Reflect,,10th Anniversary,In-Life,Netherlands,14 October 2006,19 November 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/144.shtml,2006,Europe,Articuno,,pokeball,70,no,no,,10ANNIV,1,06227,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Mind Reader / Ice Beam / Reflect,,10th Anniversary,In-Life,UK,14 October 2006,19 November 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/144.shtml,2006,Europe,ARTIKODIN,,pokeball,70,no,no,,10ANNIV,1,06227,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Mind Reader / Ice Beam / Reflect,,10th Anniversary,In-Life,France,26 September 2006,No End Date,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/144.shtml,2006,Europe,ARKTOS,,pokeball,70,no,no,,10JAHRE,1,06227,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Mind Reader / Ice Beam / Reflect,,10th Anniversary,In-Life,Germany,24 September 2006,5 November 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/144.shtml,2006,Europe,Articuno,,pokeball,70,no,no,,10ANIV,1,06227,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Mind Reader / Ice Beam / Reflect,,10th Anniversary,In-Life,Spain,27 June 2006,27 August 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/144.shtml,2006,Europe,Articuno,,pokeball,70,no,no,,10ANNI,1,06227,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Mind Reader / Ice Beam / Reflect,,10th Anniversary,In-Life,Italy,23 June 2006,25 June 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/144.shtml,2006,Europe,Articuno,,pokeball,70,no,no,,10ANNIV,1,06227,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Mind Reader / Ice Beam / Reflect,,10th Anniversary,In-Life,UK,10 June 2006,10 June 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/145.shtml,2022,Global,Zapdos,,cherishball,70,si,no,9733 galar,Wild / ワイルド / Sauvage / T.Selvagg / Natur / Silvestre,6,220311,Defiant,Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Thunderous Kick / Drill Peck / Reversal / Focus Energy,Classic Ribbon,Pok�mon International Challenge 2022 - March Entry Gift,Wi-Fi,Global,14 March 2022,15 April 2022,"Sword, Shield"
/events/dex/145.shtml,2016,America,Zapdos,,cherishball,70,no,no,11039,Aldora,1,05026,Static,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Discharge / Thunder Shock / Rain Dance / Agility,Classic Ribbon,Pokémon Trainer Club Newsletter,Serial Code,North America,3 May 2016,No End Date,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/145.shtml,2016,Japan,サンダー,,cherishball,70,no,no,11039,Pスクラップ,1,03016,Static,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Discharge / Thunder Shock / Rain Dance / Agility,Classic Ribbon,Pokémon Scrap 2016 Campaign,Serial Code,Japan,1 March 2016,31 August 2016,"OmegaRuby, AlphaSapphire"
/events/dex/145.shtml,2016,Europe,Zapdos,,cherishball,70,no,no,11039,Aldora,1,03116,Static,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Discharge / Thunder Shock / Rain Dance / Agility,Classic Ribbon,Legendary Bird Gift: Spain - Official Magazine #283 Italy - VideoGameWorld (12/03) Belgium - FACTS (02/04-03/04) UK - Smyths Toy Stores (22/03-11/04),Serial Code,Europe,12 March 2016,No End Date,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/145.shtml,2016,Others,Zapdos,,cherishball,70,no,no,11039,Aldora,1,03116,Static,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Discharge / Thunder Shock / Rain Dance / Agility,Classic Ribbon,Pokémon Trainer Club Newsletter,Serial Code,Oceania,3 May 2016,No End Date,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/145.shtml,2016,South Korea,썬더,,cherishball,70,no,no,11039,포켓몬영화,1,04296,Static,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Discharge / Thunder Shock / Rain Dance / Agility,Classic Ribbon,Legendary Bird Gift:Olleh TV: OLLEHTVPOKEMON,Serial Code,South Korea,2 May 2016,31 July 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/145.shtml,2006,America,Zapdos,,pokeball,70,no,no,,10 ANIV,1,06808,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Detect / Drill Peck / Charge,,Bryant Park,In-Life,USA,8 August 2006,8 August 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/145.shtml,2006,America,Zapdos,,pokeball,70,no,no,,10 ANIV,1,00010,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Detect / Drill Peck / Charge,,10th Anniversary,In-Life,USA,25 February 2006,23 July 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/146.shtml,2022,Global,Moltres,,cherishball,70,si,no,9733 galar,Armor / ヨロイ / Isolarmure / I. Armatura / Rüstung / Armadura / 갑옷섬,7,220415,Berserk,Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Fiery Wrath / Hurricane / Sucker Punch / Nasty Plot,Classic Ribbon,Pok�mon International Challenge 2022 - April Entry Gift,Wi-Fi,Global,18 April 2022,No End Date,"Sword, Shield"
/events/dex/146.shtml,2016,America,Moltres,,cherishball,70,no,no,11039,Aldora,1,05026,Flame Body,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Sky Attack / Heat Wave / Sunny Day / Safeguard,Classic Ribbon,Pokémon Trainer Club Newsletter,Serial Code,North America,3 May 2016,No End Date,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/146.shtml,2016,Japan,ファイヤー,,cherishball,70,no,no,11039,Pスクラップ,1,03016,Flame Body,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Sky Attack / Heat Wave / Sunny Day / Safeguard,Classic Ribbon,Pokémon Scrap 2016 Campaign,Serial Code,Japan,1 March 2016,31 August 2016,"OmegaRuby, AlphaSapphire"
/events/dex/146.shtml,2016,Europe,Moltres,,cherishball,70,no,no,11039,Aldora,1,03116,Flame Body,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Sky Attack / Heat Wave / Sunny Day / Safeguard,Classic Ribbon,Legendary Bird Gift: Spain - Official Magazine #283 Italy - VideoGameWorld (12/03) Belgium - FACTS (02/04-03/04) UK - Smyths Toy Stores (22/03-11/04),Serial Code,Europe,12 March 2016,No End Date,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/146.shtml,2016,Others,Moltres,,cherishball,70,no,no,11039,Aldora,1,03116,Flame Body,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Sky Attack / Heat Wave / Sunny Day / Safeguard,Classic Ribbon,Pokémon Trainer Club Newsletter,Serial Code,Oceania,3 May 2016,No End Date,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/146.shtml,2016,South Korea,파이어,,cherishball,70,no,no,11039,포켓몬영화,1,04296,Flame Body,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Sky Attack / Heat Wave / Sunny Day / Safeguard,Classic Ribbon,Legendary Bird Gift: LG TV: MOVIE2,Serial Code,South Korea,2 May 2016,31 July 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/146.shtml,2006,America,Moltres,,pokeball,70,no,no,,10 ANIV,1,06808,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Endure / Flamethrower / Safeguard,,Bryant Park,In-Life,USA,8 August 2006,8 August 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/146.shtml,2006,America,Moltres,,pokeball,70,no,no,,10 ANIV,1,00010,Pressure,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Endure / Flamethrower / Safeguard,,10th Anniversary,In-Life,USA,25 February 2006,23 July 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/149.shtml,2022,Japan,カイリュー,femmina,pokeball,80,no,no,galar,サトシ,1,200126,Inner Focus,Jolly Nature. Date of Receiving the Pokémon animated show. Apparently had a fateful encounter at Lv. 80,Dragon Claw / Draco Meteor / Hurricane / Dragon Dance,Classic Ribbon,Pok�mon Masters Eight Tournament Tie-in. Code: UM1N0KESH1N,Serial Code,Japan,26 August 2022,8 September 2022,"Sword, Shield"
/events/dex/149.shtml,2016,America,Dragonite,maschio,cherishball,62,no,no,11039,Lance,1,03046,Inner Focus,Any Nature. Date of Receiving Pokémon League. Apparently had a fateful encounter at Lv. 62,Agility / Slam / Barrier / Hyper Beam,Classic Ribbon,Pokémon ORAS - Kanto Classic Entry Distribution Gift,Serial Code,North America,15 March 2016,27 April 2016,"OmegaRuby, AlphaSapphire"
/events/dex/149.shtml,2016,Japan,カイリュー,maschio,cherishball,62,no,no,11039,ワタル,1,03046,Inner Focus,Any Nature. Date of Receiving Pokémon League. Apparently had a fateful encounter at Lv. 62,Agility / Slam / Barrier / Hyper Beam,Classic Ribbon,Pokémon ORAS - Kanto Classic Entry Distribution Gift,Serial Code,Japan,15 March 2016,28 April 2016,"OmegaRuby, AlphaSapphire"
/events/dex/149.shtml,2016,Europe,Dragonite,maschio,cherishball,62,no,no,11039,Lance / Peter / Siegfried,3,03046,Inner Focus,Any Nature. Date of Receiving Pokémon League. Apparently had a fateful encounter at Lv. 62,Agility / Slam / Barrier / Hyper Beam,Classic Ribbon,Pokémon ORAS - Kanto Classic Entry Distribution Gift,Serial Code,Europe,15 March 2016,27 April 2016,"OmegaRuby, AlphaSapphire"
/events/dex/149.shtml,2016,South Korea,망나뇽,maschio,cherishball,62,no,no,11039,목호,1,03046,Inner Focus,Any Nature. Date of Receiving Pokémon League. Apparently had a fateful encounter at Lv. 62,Agility / Slam / Barrier / Hyper Beam,Classic Ribbon,Pokémon ORAS - Kanto Classic Entry Distribution Gift,Serial Code,South Korea,15 March 2016,28 April 2016,"OmegaRuby, AlphaSapphire"
/events/dex/149.shtml,2015,America,Dragonite,entrambi,cherishball,55,no,no,11039,JUN2015,1,06225,Multiscale,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 55,Dragon Dance / Outrage / Hurricane / Extreme Speed,Classic Ribbon,Gamestop Distribution - Roaring Skies Celebration,Serial Code,North America,22 June 2015,12 July 2015,"OmegaRuby, AlphaSapphire"
/events/dex/149.shtml,2013,America,Dragonite,maschio,,55,no,no,,Yours,1,Yours,Multiscale,Any Nature. Date of Receiving Entree Forest. Met at Lv. 55,Dragon Rush / Safeguard / Wing Attack / Extreme Speed,,Pokémon League - Nimbasa Gym Season,Global Link,North America,2 April 2013,27 June 2013,"Black, White, Black 2, White 2"
/events/dex/149.shtml,2013,Japan,カイリュー,maschio,cherishball,50,no,no,,ワタル,1,11219,Inner Focus,Brave Nature. Date of Receiving Pokémon League. Apparently had a fateful encounter at Lv. 50,Fire Blast / Safeguard / Outrage / Hyper Beam,Souvenir Ribbon,Pokémon Game Show - Lance's Dragonite,In-Life,Japan,17 August 2013,18 August 2013,"Black, White, Black 2, White 2"
/events/dex/149.shtml,2013,Japan,カイリュー,maschio,,55,no,no,,Yours,1,Yours,Multiscale,Any Nature. Date of Receiving Entree Forest. Met at Lv. 55,Dragon Rush / Safeguard / Wing Attack / Thunder Punch,,Pokémon Best Wishes Series 2 Episode N - Iris' Dragonite,Global Link,Japan,14 March 2013,25 March 2013,"Black, White, Black 2, White 2"
/events/dex/149.shtml,2013,Europe,Dragonite,maschio,,55,no,no,,Yours,1,Yours,Multiscale,Any Nature. Date of Receiving Entree Forest. Met at Lv. 55,Dragon Rush / Safeguard / Wing Attack / Extreme Speed,,Pokémon League - Nimbasa Gym Season,Global Link,Europe,25 April 2013,27 June 2013,"Black, White, Black 2, White 2"
/events/dex/149.shtml,2012,Japan,カイリュー,maschio,cherishball,100,no,no,,PC,1,09152,Multiscale,Any Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 100,Extreme Speed / Fire Punch / Dragon Dance / Outrage,Classic Ribbon,Single Battle - Strongest Pokémon,In-Life,Japan,15 September 2012,27 October 2012,"Black, White, Black 2, White 2"
/events/dex/149.shtml,2008,America,Dragonite,maschio,cherishball,50,no,no,,TRU,1,11088,Inner Focus,Mild Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 50,Draco Meteor / Thunderbolt / Outrage / Dragon Dance,,Toys 'R' Us,In-Life,USA,8 November 2008,9 November 2008,"Diamond, Pearl"
/events/dex/149.shtml,2008,Japan,カイリュー,maschio,cherishball,50,no,no,,さいきょう,1,01158,Inner Focus,Mild Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 50,Draco Meteor / Thunderbolt / Outrage / Dragon Dance,,Strongest Pokémon - 4th,In-Life,Japan,15 January 2008,14 February 2008,"Diamond, Pearl"
/events/dex/149.shtml,2006,America,Dragonite,entrambi,pokeball,70,no,no,,10 ANIV,1,06808,Inner Focus,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Safeguard / Wing Attack / Outrage,,Bryant Park,In-Life,USA,8 August 2006,8 August 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/149.shtml,2006,America,Dragonite,entrambi,pokeball,70,no,no,,10 ANIV,1,00010,Inner Focus,Any Nature. Date of Receiving Event. Met at Lv. 70,Agility / Safeguard / Wing Attack / Outrage,,10th Anniversary,In-Life,USA,25 February 2006,23 July 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/150.shtml,2020,South Korea,뮤츠,,cherishball,70,no,no,letsgo,박사,1,200930,,Quiet Nature. Date of Receiving Pokémon Movie 19. Apparently had a fateful encounter at Lv. 70,Psychic / Shadow Ball / Barrier / Calm Mind,,Pokémon Mewtwo Strikes Back EVOLUTION - Watch Gift,Serial Code,Korea,30 September 2020,30 September 2020,"Let's Go, Pikachu!, Let's Go, Eevee!"
/events/dex/150.shtml,2019,America,Mewtwo,,cherishball,70,no,no,letsgo,Giovanni,1,191104,,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 70,Amnesia / Psychic / Teleport / Recover,,Pokémon - Best Buy Distribution,Serial Code,United States,4 November 2019,14 November 2019,"Let's Go, Pikachu!, Let's Go, Eevee!"
